第二型豬鏈球菌感染症會有什麼症狀？,好問題！主要症狀為高燒、倦怠、噁心及嘔吐。,X
第二型豬鏈球菌感染症有什麼危險徵兆,85%的個案有典型腦膜炎，伴隨發燒、意識不清、頸僵直及畏光。能早期診斷、及時治療並給予適當的抗生素，則有復原的機會<br />若延遲治療患者，可能導致的毒性休克性症候群(TSS)的發生，而有生命危險<br />,X
第二型豬鏈球菌感染症有什麼併發症,失聰是豬鏈球菌感染的常見併發症，約有54-80%病患有高頻聽力障礙的症狀，而且一般是永久性，其中又以雙耳失聰更常見。,X
第二型豬鏈球菌感染症有哪些高風險族群,豬隻養殖人員或屠宰場工作人員。,X
第二型豬鏈球菌感染症傳染途徑為何？,這個問題非常好！人類感染豬鏈球菌的主要是接觸或食用未煮熟的豬肉。經由皮膚上的傷口或黏膜(如眼結膜)接觸病菌也有可能導致感染。,X
第二型豬鏈球菌感染症潛伏期和可傳染期,潛伏期從數小時到3天不等。,X
第二型豬鏈球菌感染症流行地區有哪些,自1960年代在丹麥發現第一個人類病例後，許多國家都有零星的病例，亞洲地區如中國、香港及泰國就爆發過流行。但該第二型豬鏈球菌感染症通常不會造成大規模的流行，而是零星發生。,X
如何預防第二型豬鏈球菌感染症,一般預防方法：<br /> 1. 保持良好的個人、食物及環境衛生是最佳預防疾病的最好方法<br /> 2. 避免接觸豬隻<br /> 3. 切勿私自攜帶肉類入境。,X
除了接種或投藥外的第二型豬鏈球菌感染症預防方法,,X
何時需要進行第二型豬鏈球菌感染症的預防接種或投藥,當身體出現類似感冒症狀，且有頭疼、嘔吐、脖子僵硬、畏光和意識變差等腦膜炎症狀，並曾接觸或食用未煮熟的豬肉時，請儘速就醫並主動告知醫師相關訊息，以及早獲得妥適的治療<br />無需接種、抗生素可以有效治療第二型豬鏈球菌感染症<br />,X
接種第二型豬鏈球菌感染症疫苗需要額外付費嗎？,第二型豬鏈球菌感染症目前沒有疫苗可以預防，建議你事先做好防護措施來保護自己！。,X
疑似感染第二型豬鏈球菌感染症了怎麼辦？,有頭疼、嘔吐、脖子僵硬、畏光和意識變差等腦膜炎症狀，並曾接觸或食用未煮熟的豬肉時，請儘速就醫並主動告知醫師相關訊息，以及早獲得妥適的治療。,X
罹患第二型豬鏈球菌感染症要注意什麼？,能早期診斷、及時治療並給予適當的抗生素，則有復原的機會。若延遲治療患者，可能導致的毒性休克性症候群(TSS)的發生，而有生命危險。,X
我需要作第二型豬鏈球菌感染症篩檢嗎？,如有疑似的臨床症狀，請儘速就醫。,X
疑似罹患第二型豬鏈球菌感染症要去哪裡就醫？,各醫療院所。,X
第二型豬鏈球菌感染症要怎麼治療？,抗生素可以有效治療第二型豬鏈球菌感染症，遵循醫師指示用藥。,X
我適合使用第二型豬鏈球菌感染症用藥？,一般可使用penicillin， ampicillin， cephalothin 和 vancomycin等抗生素治療<br />對於心內膜炎或敗血症的病患可同時使用penicillin和gentamicin<br />,X
能自行領用第二型豬鏈球菌感染症用藥？,請遵循醫師指示用藥。,X
了解第二型豬鏈球菌感染症用藥,一般可使用penicillin， ampicillin， cephalothin 和 vancomycin等抗生素治療。,X
第二型豬鏈球菌感染症用藥可否自行停藥？,請遵循醫師指示用藥。,X
什麼是細菌性腸胃炎？,腸胃炎係指胃、小腸或大腸的發炎，而係細菌性腸胃炎可由不同種類細菌引起，會導致病患嘔吐或腹瀉<br />常引起細菌性腸胃炎的致病菌有腸炎弧菌、沙門氏桿菌、病原性大腸桿菌、金黃色葡萄球菌、仙人掌桿菌及霍亂弧菌等<br />其它傳播力較強且症狀較嚴重，但在臺灣已較少見的桿菌性痢疾、霍亂、傷寒、副傷寒與腸道出血性大腸桿菌等疾病已列為法定傳染病，如對該等法定傳染病有相關疑問，亦可提出喔<br />,X
細菌性腸胃炎會有什麼症狀？,好問題！常見的症狀包括腹瀉、噁心、嘔吐、腹痛、發燒、頭痛及虛弱等，有時會伴隨血便或膿便，但是不一定所有的症狀都會同時發生。,X
罹患細菌性腸胃炎的嚴重性？,患者的年齡、個人健康狀況、感染之致病菌，以及吃了多少被污染的食物量等因素，均會影響症狀及其嚴重程度<br />抵抗力特別弱的人症狀會比較嚴重，甚至可能會導致死亡。症狀通常會持續1天或2天，有些會持續7至10天<br />,X
細菌性腸胃炎有什麼併發症,嚴重患者可能因菌血症引發其他嚴重併發症。,X
細菌性腸胃炎有哪些高風險族群,任何人都可能感染，細菌性腸胃炎發生在各個年齡層和背景的人。,X
細菌性腸胃炎傳染途徑為何？,這個問題非常好！通常是透過受病菌污染的手，或進食受污染的食物、飲品而感染，亦可經由空氣中的飛沫傳播<br />人與人之間糞口傳染途徑也很重要，特別是在照護腹瀉病人時，如嬰兒或糞便失禁的成人，容易造成傳染<br />,X
細菌性腸胃炎潛伏期和可傳染期,細菌性腸胃炎的潛伏期及可感染期因致病原不同而略有差異，一般潛伏期為數小時至5天；糞便排菌的時間通常為數天到數週，有些可能數月。,X
細菌性腸胃炎的國內流行期,細菌性腸胃炎的每種致病原有其季節特性，例如，沙門氏菌感染症較易發生在7月~10月，氣候溫暖的季節。,X
細菌性腸胃炎流行地區有哪些,細菌性腸胃炎的發生普遍存在於各地。,X
如何預防細菌性腸胃炎,1.烹調食物前、餐前或便後應確實洗手，小心處理食物<br /> 2.食物應以保鮮膜包裹存放冰箱，再次食用前應加熱煮熟<br /> 3.沙拉及冷盤之保存應特別謹慎<br /> 4.被蒼蠅沾染、過期或腐敗等不潔食物，均應丟棄，切勿食用<br /> 5.牛奶和奶製品應滅菌後再食用。食物要完全煮熟，尤其是雞蛋、家禽肉類、生鮮海產及魚貝類等<br /> 6.水塔應經常清洗及消毒，旅行或野營時，用水應煮沸消毒<br /> 7.確實撲滅並阻隔蒼蠅等病媒，垃圾桶應加蓋並定時清除<br /> 8.如有嘔吐、腹瀉或發燒等症狀，應儘速就醫，並避免處理食物，以防傳播他人。,X
除了接種或投藥外的細菌性腸胃炎預防方法,,X
何時需要進行細菌性腸胃炎的預防接種或投藥,目前已有霍亂疫苗，但因霍亂疫苗無法提供絶對保護力，世界衛生組織亦提醒到疫區旅遊者只要注意飲食及用水衛生，即可降低霍亂感染的風險，因此現階段暫不建議出國民眾接種霍亂疫苗。,X
接種細菌性腸胃炎疫苗需要額外付費嗎？,目前無疫苗可預防。<br />,X
疑似感染細菌性腸胃炎了怎麼辦？,如有嘔吐、腹瀉或發燒等症狀，應儘速就醫，並避免處理食物，以防傳播他人<br />並建議依醫師指示接受治療，在家休息至症狀解除至少48小時後，再恢復上學或工作，降低病原藉由人與人接觸而增加傳播風險<br />若無法請假，也應請其配戴口罩，避免接觸傳染，並注意經常且正確洗手、避免以手碰觸口鼻等衛生習慣，以防將病毒傳染給他人<br />,X
罹患細菌性腸胃炎要注意什麼？,水分及電解質的補充有助細菌性腸胃炎病人康復。上吐下瀉情況嚴重的病人應儘速就醫，不應自行購買藥物服用<br />為避免病原散播，請暫時避免從事食品接觸、護理及托育等工作，在家休息至症狀解除至少48小時後，再恢復上學或工作<br />另外，須特別注意個人衛生，經常且正確地洗手，並避免接觸傳染，以防將病毒傳染給家人或朋友<br />,X
罹患細菌性腸胃炎有需要隔離？,罹患細菌性腸胃炎須特別注意個人衛生，經常且正確地洗手，並避免接觸傳染，以防將病毒傳染給家人或朋友<br />為避免病原散播，請暫時避免從事食品接觸、護理及托育等工作，在家休息至症狀解除至少48小時後，再恢復上學或工作,X
罹患細菌性腸胃炎可以上班上課？,罹患細菌性腸胃炎須特別注意個人衛生，經常且正確地洗手，並避免接觸傳染，以防將病毒傳染給家人或朋友<br />為避免病原散播，請暫時避免從事食品接觸、護理及托育等工作，在家休息至症狀解除至少48小時後，再恢復上學或工作,X
疑似罹患細菌性腸胃炎要去哪裡就醫？,請儘速至附近醫療院所就診。,X
細菌性腸胃炎要怎麼治療？,水分及電解質的補充有助細菌性腸胃炎病人康復。上吐下瀉情況嚴重的病人應儘速就醫，不應自行購買藥物服用<br />腸胃炎期間，建議可透過少量多餐的方式食用清淡飲食，避免過油或高糖分的食物刺激腸道蠕動，加劇腹瀉的情況；但同時也必須注意營養的攝取，以幫助腸胃道細胞的修復<br />,X
什麼是棘狀阿米巴？,棘阿米巴原蟲感染為罕見且嚴重之寄生蟲疾病。,X
棘狀阿米巴會有什麼症狀？,好問題！感染眼睛將造成角膜炎、感染腦部及脊椎造成肉牙腫性阿米巴腦炎，另外也可能經由皮膚上的傷口或鼻孔進入人體，經由血流造成肺部等其他部位的感染。,X
棘狀阿米巴傳染途徑為何？,這個問題非常好！使用含有棘阿米巴的游泳池、大眾浴池、供水系統(如水管、下水道)及空調系統等而感染。,X
棘狀阿米巴潛伏期和可傳染期,不清楚。,X
棘狀阿米巴流行地區有哪些,廣泛分布於自然環境，如：活水（湖泊、河川、溫泉）、泥土、沼澤濕地、海水中，另外，於游泳池、大眾浴池、供水系統（如水管、下水道）及空調系統等也都能發現其蹤跡<br />2005年美國眼力健公司發生某產品受棘阿米巴污染，美國CDC與FDA澈查35州與波多黎各，確認138個棘阿米巴角膜炎病例，此為近年來，較為嚴重的棘阿米巴爆發流行事件<br />,X
如何預防棘狀阿米巴,配戴隱形眼鏡者，應定期回診，並依眼科醫師建議配戴或更換隱形眼鏡 ；隱形眼鏡保存盒至少每3個月更換1次<br />接觸隱形眼鏡前，應以肥皂及水澈底清潔雙手，並擦乾；.依照眼科醫師及製造商之指引清潔、保存隱形眼鏡<br />活動過程中如可能接觸水體，應移除隱形眼鏡。如戲水後發現眼睛不適症狀，應儘速就醫，並告知醫師相關接觸史<br />,X
除了接種或投藥外的棘狀阿米巴預防方法,,X
接種細棘狀阿米巴疫苗需要額外付費嗎？,,X
疑似感染棘狀阿米巴了怎麼辦？,戲水後發現眼睛不適症狀，應儘速就醫，並告知醫師相關接觸史。,X
疑似罹患棘狀阿米巴要去哪裡就醫？,請儘速至附近醫療院所就診。,X
什麼是福氏內格里阿米巴？,<br/>內格里阿米巴(Naegleria)為環境中自由營生的單細胞阿米巴原蟲，有40餘種，其中只有福氏內格里阿米巴原蟲(Naegleriafowleri)會感染人類。<br/><br/>福氏內格里阿米巴原蟲喜好溫暖環境，能生存於46℃的溫熱環境中，在高溫下也可短暫存活。淡水湖泊及河川、溫泉水、工廠排出的溫水、飲用溫泉水、含氯量不足的游泳池水、熱水器及土壤中都可發現其蹤跡，而含鹽量較高的海水尚未有檢出案例。在消毒良好的游泳池中不易感染福氏內格里阿米巴原蟲。<br/><br/><br/><br/><br/><br/>最後更新日期2018/12/12<br/><br/>,X
福氏內格里阿米巴會有什麼症狀？,好問題！一開始的症狀可能包含發燒、頭痛、噁心或嘔吐，之後出現頸部僵硬、意識改變、喪失平衡感、抽搐及出現幻覺，病程進展快速，發病後死亡率達99％。,X
福氏內格里阿米巴傳染途徑為何？,這個問題非常好！人類經由鼻子吸入含有福氏內格里阿米巴原蟲的水而受到感染<br />將鼻子或頭部浸入受污染的水中（如潛水、跳水等與水有關的活動），可能造成感染，男孩風險可能增加(與喜好玩水活動或許有關，但真正原因不明)<br />,X
福氏內格里阿米巴潛伏期和可傳染期,潛伏期平均為5天，可從1～7天，不會人傳人。,X
福氏內格里阿米巴流行地區有哪些,該疾病於1965年在澳洲發現首例人類感染病例，主要發生於夏季。截至2012年統計資料顯示，全球確定個案約235例，顯示這是一種不常見的疾病。<br />。,X
如何預防福氏內格里阿米巴,福氏內格里阿米巴原蟲感染是一種罕見的疾病，避免吸入受污染的水能預防受感染<br />民眾於進行水上活動或泡溫泉等活動時，可以使用鼻夾避免水進入鼻腔，或避免將頭部浸泡於水中<br />在炎熱、水溫高或低水位時戲水避免攪動底部池水或淤泥<br />,X
除了接種或投藥外的福氏內格里阿米巴預防方法,福氏內格里阿米巴原蟲感染是一種罕見的疾病，避免吸入受污染的水能預防受感染<br />民眾於進行水上活動或泡溫泉等活動時，可以使用鼻夾避免水進入鼻腔，或避免將頭部浸泡於水中<br />在炎熱、水溫高或低水位時戲水避免攪動底部池水或淤泥<br />,X
接種福氏內格里阿米巴疫苗需要額外付費嗎？,,X
疑似感染福氏內格里阿米巴了怎麼辦？,如果於戲水或泡溫泉後出現發燒、頭痛、噁心或嘔吐等症狀，應儘速就醫，並告知醫護人員相關接觸史。,X
疑似罹患福氏內格里阿米巴要去哪裡就醫？,請儘速至附近醫療院所就診。,X
什麼是「廣東住血線蟲感染症」「廣東住血線蟲感染症」？,,X
「廣東住血線蟲感染症」會有什麼症狀？,好問題！廣東住血線蟲常會侵入腦部、脊髓等神經組織，造成各種神經學症狀<br />以急性劇烈的頭痛最常見，也可能出現發燒、噁心、嘔吐、頸部疼痛、僵硬等症狀，如果侵犯眼球，會造成視力受損<br />,X
「廣東住血線蟲感染症」「廣東住血線蟲感染症」「廣東住血線蟲感染症」傳染途徑為何？,,X
「廣東住血線蟲感染症」「廣東住血線蟲感染症」「廣東住血線蟲感染症」潛伏期和可傳染期,,X
「廣東住血線蟲感染症」「廣東住血線蟲感染症」「廣東住血線蟲感染症」流行地區有哪些,,X
如何預防廣東住血線蟲感染症,不要生食或食入未煮熟蝸牛、淡水蝦、蟹及蔬菜<br />避免家中飼養蝸牛、青蛙、蜥蜴、老鼠等寵物<br />戶外飲水需要煮沸2-3分鐘才能飲用<br />,X
何時需要進行「廣東住血線蟲感染症」的預防接種或投藥,目前尚無特定核准之有效疫苗或藥物。,X
接種「廣東住血線蟲感染症」疫苗需要額外付費嗎？,「廣東住血線蟲感染症」目前沒有疫苗可以預防，建議你事先做好防護措施來保護自己！。,X
我想了解「廣東住血線蟲感染症」疫苗或預防藥品,目前尚無特定核准之有效疫苗或藥物。,X
疑似感染「廣東住血線蟲感染症」了怎麼辦？,請儘速至附近醫療院所就診。,X
疑似罹患「廣東住血線蟲感染症」要去哪裡就醫？,請儘速至附近醫療院所就診。,X
「廣東住血線蟲感染症」要怎麼治療？,以支持性療法為主。,X
什麼是貓抓病？,貓抓病是一種亞急性、自癒性的細菌性疾病。,X
貓抓病會有什麼症狀？,好問題！健康人通常不會有什麼臨床症狀，少數會有發燒、咬傷部位淋巴結腫大、疼痛及咬傷傷口形成紅色丘疹等情形。<br />但小孩、老人、服用類固醇的病人及免疫系統較差的人(例如癌症病患、器官移植病人及愛滋病帶原者或患者等)要特別注意。有可能會發展成全身性感染，導致神經視網膜炎、腦膜炎、心內膜炎、肝臟及脾臟的細菌性紫瘢(bacillary peliosis)等。,X
罹患貓抓病的嚴重性？,但小孩、老人、服用類固醇的病人及免疫系統較差的人（例如癌症病患、器官移植病人及愛滋病帶原者或患者等）要特別注意<br />有可能會發展成全身性感染，導致神經視網膜炎、腦膜炎、心內膜炎、肝臟及脾臟的細菌性紫瘢（bacillary peliosis）等<br />,X
貓抓病傳染途徑為何？,這個問題非常好！超過90％的病患是被貓(看起來健康的貓，通常為家貓)抓傷、舔傷口或咬傷時，透過帶菌貓蚤的糞便而感染。,X
貓抓病潛伏期和可傳染期,潛伏期不一定，通常在抓傷或咬傷後第3至14天產生初期病灶，第5至50天產生淋巴腺病變。但是不會人傳人。,X
貓抓病流行地區有哪些,世界性分佈，但較為罕見。美國每年貓抓病的發生率約為十萬分之四。,X
如何預防貓抓病,限制寵物貓接觸病原，維持乾淨飼養環境，如限制外出等<br />減少接觸貓，防止被貓抓或咬。如被抓咬，應迅速清創消毒，嚴重者立即就醫<br />蚤類的控制非常重要<br />,X
除了接種或投藥外的貓抓病預防方法,限制寵物貓接觸病原，維持乾淨飼養環境，如限制外出等<br />減少接觸貓，防止被貓抓或咬。如被抓咬，應迅速清創消毒，嚴重者立即就醫<br />蚤類的控制非常重要<br />,X
接種貓抓病疫苗需要額外付費嗎？,,X
疑似感染貓抓病了怎麼辦？,請儘速至附近醫療院所就診。,X
疑似罹患貓抓病要去哪裡就醫？,請儘速至附近醫療院所就診。,X
什麼是隱球菌症？,隱球菌症是由隱球菌所引起的一種亞急性或慢性酵母菌型真菌感染。,X
隱球菌症會有什麼症狀？,好問題！隱球菌症的嚴重程度取決於病人的免疫狀況，可能無症狀或出現肺炎、胸水及其他更嚴重的表現<br />肺部感染是常見的病症，中樞神經系統的感染通常呈亞急性或慢性病程，症狀為發燒、頭痛、噁心、嘔吐等，也可能出現視力喪失、顏面癱瘓<br />,X
隱球菌症有哪些高風險族群,高危險群患者包括糖尿病、紅班性狼瘡、T 淋巴球缺陷疾病(如惡性淋巴瘤、器官移植病人)、白血病、愛滋病等免疫缺陷或抵抗力差者。,X
隱球菌症傳染途徑為何？,這個問題非常好！最主要的感染途徑就是吸入被隱球菌污染的塵埃，也可經由傷口或飲食而感染<br />狗、貓等動物也會感染，但目前沒有動物傳染給人的紀錄<br />人傳人的案例雖不常見，但曾有因移植眼角膜而導致病例感染的報告，也曾發生由於意外使用污染的針頭所引起的病例<br />,X
隱球菌症潛伏期和可傳染期,潛伏期不明確。,X
隱球菌症流行地區有哪些,全球性。,X
如何預防隱球菌症,養鴿子者，應勤於清理鴿舍，並定期消毒；妥善處理鴿糞，最好是用消毒水消毒或集中焚燒；鴿舍保持通、乾燥及地密度飼養，以避免吸入，減少病菌傳播<br />皮膚有傷口時，需包紮以免接觸而感染<br />高危險群患者包括糖尿病、紅班性狼瘡、T 淋巴球缺陷疾病（如惡性淋巴瘤、器官移植病人）、白血病、愛滋病等免疫缺陷或抵抗力差者，應避免接觸鳥及污染之土壤、鴿糞、帶菌的食物<br />,X
除了接種或投藥外的隱球菌症預防方法,,X
接種隱球菌症疫苗需要額外付費嗎？,,X
疑似感染隱球菌症了怎麼辦？,當身體出現肺炎、發燒、頭痛、視力喪失等症狀，並有飼養鴿子或曾到接觸鴿舍者，請儘速就醫並主動告知醫師相關訊息，以及早獲得妥適的治療。,X
疑似罹患隱球菌症要去哪裡就醫？,請儘速至附近醫療院所就診。,X
什麼是鸚鵡熱？,鸚鵡熱是由鸚鵡熱披衣菌所引起的一種細菌性人畜共通傳染病，又稱為飼鳥病<br />鸚鵡熱披衣菌是種絕對細胞內寄生性的細菌，廣泛分布於全世界的鳥類、哺乳動物、爬蟲類和兩棲類之中，除了人以外，鸚鵡熱披衣菌還可以感染綿羊、牛和山羊，引起全身性的疾病<br />,X
鸚鵡熱會有什麼症狀？,好問題！人類感染到鸚鵡熱典型症狀為頭痛、發燒、肌肉酸痛、乾咳等症狀，胸部X光肺炎表現常會較臨床症狀嚴重，有時還會伴隨胸痛。,X
鸚鵡熱有什麼併發症,偶而併發呼吸衰竭、腦炎、心內膜炎及肝炎。,X
鸚鵡熱有哪些高風險族群,寵物飼主、寵物店員工、家禽飼主、屠宰場工人、肉品處理加工廠和獸醫師等高風險族群。,X
鸚鵡熱傳染途徑為何？,這個問題非常好！人類感染鸚鵡熱，主要是因為吸入受污染的飛沫或塵土而感染，例如：吸入已感染鳥類的乾燥排泄物及羽毛等粉塵。而人傳人的感染很少發生。,X
鸚鵡熱潛伏期和可傳染期,鸚鵡熱潛伏期通常為5-14天，長則28天。,X
鸚鵡熱的國內流行期,鸚鵡熱無特別季節變化，一年四季皆可發生。可能在家庭、寵物店、鳥類飼養者、鳥類展示會及鴿舍中爆發。,X
鸚鵡熱流行地區有哪些,1.世界性分佈，但較為罕見。自2010年起，美國每年確定病例不到10例<br /> 2、臺灣病例概況：每年約有0-3例檢驗陽性，民國104年6月確認1例。,X
如何預防鸚鵡熱,1.為避免鸚鵡熱披衣菌於禽類間傳播或傳染給人類，勿購買來路不明禽鳥，新購買之禽鳥建議前往有作鳥類診斷之動物醫院，進行相關疾病篩檢<br /> 2.身體狀況不佳或免疫力較差者，儘量勿接觸禽鳥類<br /> 3.注意飼養環境之清潔及消毒，避免因粉塵及羽毛飛揚而增加感染之機會<br /> 4.寵物飼主、寵物店員工、家禽飼主、屠宰場工人、肉品處理加工廠和獸醫師等高風險族群，於接觸禽鳥或進行環境清潔及消毒時，應做好防護措施(如：配戴口罩及手套)。,X
我可以公費接種鸚鵡熱疫苗或投藥嗎？,,X
接種鸚鵡熱疫苗需要額外付費嗎？,,X
疑似感染鸚鵡熱了怎麼辦？,應儘速就醫治療並告知醫師曾有禽鳥接觸史。,X
疑似罹患鸚鵡熱要去哪裡就醫？,請儘速至附近醫療院所就診，並告知醫師曾有禽鳥接觸史。,X
鸚鵡熱要怎麼治療？,連續給予Tetracycline類抗生素直到退燒後滿10~14天；若是孕婦或兒童，可給予macrolides替代。,X
什麼是人芽囊原蟲感染？,人芽囊原蟲是一種常見腸內寄生蟲，對於人芽囊原蟲的生物學及其與其他生物的關係，至今仍不是很清楚。,X
人芽囊原蟲感染會有什麼症狀？,好問題！許多人感染人芽囊原蟲，並無症狀。人芽囊原蟲可在健康者及病人身上發現。專家對於人芽囊原蟲的致病性，仍有爭論<br />某些人芽囊原蟲可能較容易與症狀有關聯性。在糞便中發現人芽囊原蟲，仍須進行後續追蹤，尋找其他可能導致症狀的原因<br />,X
人芽囊原蟲感染傳染途徑為何？,這個問題非常好！人芽囊原蟲感染途徑仍不是很清楚，似乎與環境衛生或個人衛生不佳有關<br />研究發現可能的感染風險，包括：食用受污染的食物或飲水、暴露於安養院環境或與動物接觸<br />,X
人芽囊原蟲感染潛伏期和可傳染期,人芽囊原蟲可存在腸內數週、數月或數年。,X
人芽囊原蟲感染流行地區有哪些,人芽囊原蟲感染於全球各地廣泛分布，主要分布於(亞)熱帶及開發中國家。,X
如何預防人芽囊原蟲感染,教導兒童洗手的重要性；在如廁後、換尿布及調理食物前，以肥皂及溫水洗手<br />避免食物或飲水遭受污染；生鮮蔬果須經清洗及剝皮，才可食用<br />至國外旅遊，若當地飲水供應不安全，避免飲用未煮沸的自來水或未經煮熟的食物。瓶裝水、罐裝碳酸飲料、殺菌的果汁、熱茶及熱咖啡，則可安全飲用<br />,X
除了接種或投藥外的人芽囊原蟲感染預防方法,教導兒童洗手的重要性；在如廁後、換尿布及調理食物前，以肥皂及溫水洗手<br />避免食物或飲水遭受污染；生鮮蔬果須經清洗及剝皮，才可食用<br />至國外旅遊，若當地飲水供應不安全，避免飲用未煮沸的自來水或未經煮熟的食物。瓶裝水、罐裝碳酸飲料、殺菌的果汁、熱茶及熱咖啡，則可安全飲用<br />,X
接種人芽囊原蟲感染需要額外付費嗎？,人芽囊原蟲感染目前沒有疫苗可以預防，建議你事先做好防護措施來保護自己！。,X
疑似感染人芽囊原蟲感染了怎麼辦？,如想知道自己是否感染人芽囊原蟲，請至醫院進行糞便檢查。<br />芽囊原蟲感染者應保持良好個人衛生習慣，包括：如廁後及調理食物前，徹底地使用肥皂及溫水洗手，避免傳染給他人<br />,X
疑似罹患人芽囊原蟲感染要去哪裡就醫？,請儘速至附近醫療院所就診。,X
什麼是「亨德拉病毒感染症」？,亨德拉病毒 (Hendra virus， HeV) 過去稱equine morbillivirus，為副黏液病毒(Paramyxoviridae)科，Henipavirus屬。,X
「亨德拉病毒感染症」會有什麼症狀？,好問題！亨德拉病毒感染症的初期症狀與流感類似，如：產生呼吸道症狀，有些個案會造成腦炎，嚴重會導致死亡。,X
「亨德拉病毒感染症」傳染途徑為何？,這個問題非常好！主要是接觸受亨德拉病毒感染的馬而感染；可經由接觸馬的體液、組織或排泄物而感染。,X
「亨德拉病毒感染症」流行地區有哪些,澳洲「果蝠」(狐蝠屬)為亨德拉病毒自然宿主，四種澳洲果蝠身上均曾發現亨德拉病毒的血清學證據，然而在馬的感染則侷限於澳洲(昆士蘭及新南威爾斯州)的沿岸及森林地區。,X
如何預防「亨德拉病毒感染症」,1.避免接觸感染亨德拉病毒的馬<br /> 2.養成良好的衛生習慣，如勤洗手(尤其是接觸動物後)及食用清洗乾淨之水果<br /> 3.接觸動物時應採取適當防護措施，如戴手套、口罩及工作服等，尤其是處理生病的動物或其身體組織時；接觸後使用肥皂洗手或其他暴露部位<br /> 4.澳洲目前已有經認證市售的馬用亨德拉病毒疫苗，對於降低其他動物或人類的感染有所助益。,X
接種亨德拉病毒感染症疫苗需要額外付費嗎？,,X
疑似感染「亨德拉病毒感染症」了怎麼辦？,應儘速就醫。接觸者若未採取防護措施，建議自主健康管理至最後接觸日後16天。,X
疑似罹患「亨德拉病毒感染症」要去哪裡就醫？,請儘速至附近醫療院所就診。,X
什麼是流感？,若沒有接種到流感疫苗，仍需藉由維持身體健康、提升個人免疫力、保持良好衛生習慣：咳嗽、流鼻水時，請以手帕或衛生紙遮住口鼻部、常洗手、避免用手接觸眼、鼻、口；生病發燒時減少出門， 當有發燒等類流感症狀時，請儘速就醫，必要時依醫師處方，接受抗病毒藥劑治療。,X
流感會有什麼症狀？,"<br/><br/>	不同亞型流感病毒對人類的感染力及所造成疾病嚴重度不盡相同。輕症病例的臨床症狀包括結膜炎以及類流感症狀，如發燒、咳嗽、流鼻水、打噴嚏、肌肉痠痛、頭痛或極度倦怠感等。重症病例的臨床表現則多為早期出現發燒、咳嗽及喉嚨痛等急性上呼吸道感染症狀，而後快速進展為嚴重肺炎，可能併發急性呼吸窘迫症候群、敗血性休克及多重器官衰竭進而死亡。<br/>	如出現上述類流感症狀，應立即戴上口罩儘速就醫，並告知醫師相關病史、工作內容、動物接觸史及旅遊史等，以利醫師診療及通報。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>",X
流感和感冒有什麼不同？,,X
疑似流感何時需要就醫？,如果你有流感症狀，可以先至鄰近的診所就醫<br />不過我要特別提醒你，流感病程變化快速，如果發現病情惡化或是出現危險徵兆，一定要趕快找醫師就醫，不可拖延！<br />不知道哪間診所有看診嗎？我這裡有公費流感抗病毒藥劑合約院所的名單，只要點選下方的「公費抗病毒藥劑合約院所」，就可以幫你查詢附近的合約院所！我也會告訴你當天有沒有看診喔！<br />,X
感染流感是很嚴重的事？,流感的嚴重性是因為傳染力強，而且可能會引起嚴重併發症，甚至可能導致高危險族群死亡<br />雖然大部分患者多屬輕症，但少數患者如嬰幼兒，年長者等高危險族群容易引發併發症，因此上學、上班的民眾，如有發燒、類流感症狀時，應就近就醫，並至少要在家休息數天，以避免造成病毒傳播<br />,X
流感有什麼危險徵兆？,常見的流感危險徵兆有呼吸急促、呼吸困難、發紺(缺氧、嘴唇發紫或變藍)、血痰、胸痛、意識改變、低血壓等<br />尤其是流感併發重症之高危險族群，如嬰幼兒、年長者及具慢性疾病患者，其中幼童比較不會表達自己的不舒服感，家長應特別留意<br />,X
流感可能引起哪些併發症？,流感可能併發肺炎、腦炎、心肌炎及其他神經系統等嚴重併發症。,X
誰感染流感後易有併發症？,流感可能併發肺炎、腦炎、心肌炎及其他神經系統等嚴重併發症。,X
流感的傳染途徑為何？,流感主要是藉由咳嗽、打噴嚏等飛沫傳染方式，將病毒傳播給周圍的人，尤其在密閉空間，更容易造成病毒傳播<br />但也有可能因接觸到污染物表面上的口沫或鼻涕等黏液，再觸摸自己的口、鼻而傳染，因此注意個人衛生及勤洗手是很重要的！<br />,X
流感潛伏期和可傳染期是？,流感潛伏期，也就是被感染至症狀開始出現大約是1-4天<br />流感可傳染期則因人而異，成人約在發病前1天至症狀出現後的3-7天都可能會傳染給別人，而幼童的可傳染期更可能長達7-10天喔！<br />,X
國內的流感流行期是？,,X
如何預防流感？,<br/>不能。目前並沒有足夠科學證據顯示，人用H5N1流感疫苗對於H5N2、H5N3及H5N8等其他亞型動物流感病毒具交叉保護效果。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>,X
預防流感家裡清潔怎麼做？,,X
